41.23	40.49	26.30	37.39	20.92	14.01	16.44	9.18	7.03	13.61	46.58	34.15
29.35	36.64	24.88	15.67	15.24	10.01	17.44	9.87	24.98	28.58	41.92	57.10
92.45	52.97	49.65	33.84	23.94	17.14	13.03	9.90	19.51	10.18	31.65	35.90
68.70	53.41	36.23	30.89	26.97	20.17	21.84	12.65	10.88	24.53	46.27	38.78
53.73	150.03	55.70	36.65	36.91	24.71	21.89	17.45	20.91	18.04	54.53	61.52
82.74	41.01	29.42	51.02	22.82	23.97	15.28	11.29	10.04	13.01	23.71	63.99
67.64	42.07	31.97	26.80	19.79	20.46	12.39	11.54	7.26	25.81	64.07	64.71
69.83	38.93	50.67	34.51	25.38	17.83	15.50	10.58	10.54	16.16	26.43	43.60
95.51	88.04	81.78	53.14	36.98	34.12	27.84	17.97	20.66	31.07	49.85	65.42
38.44	28.52	23.13	24.37	13.28	10.03	7.97	16.05	16.49	14.60	29.08	56.13
104.26	80.82	160.61	43.69	30.96	22.64	17.17	12.70	12.97	17.00	34.17	52.70
49.26	45.53	34.21	22.89	25.66	17.15	14.45	14.56	8.38	6.85	23.63	59.02
39.23	30.99	54.21	33.33	26.98	19.84	14.28	10.64	16.25	14.85	22.72	54.59
35.35	65.98	38.43	27.01	20.84	14.85	11.19	8.27	5.93	19.45	21.28	28.63
34.65	41.13	40.25	18.72	17.58	21.93	13.63	18.60	16.11	25.42	32.02	62.60
36.00	42.73	43.64	31.24	29.17	17.04	15.64	16.31	14.36	16.31	32.13	35.41
100.74	76.49	60.04	45.57	31.52	22.96	17.41	12.88	14.42	27.51	32.25	38.91
80.51	52.81	32.05	27.65	23.95	15.54	12.15	11.02	17.91	17.06	35.75	63.04
48.20	37.72	35.09	29.70	22.07	17.01	11.89	10.13	11.63	28.76	32.92	31.46
64.75	33.41	50.74	31.92	23.30	17.36	12.96	9.59	6.87	10.48	17.97	46.91
23.49	53.24	40.73	34.13	22.60	16.29	12.42	9.20	9.27	28.82	30.68	69.03
63.03	41.42	44.59	28.87	23.63	16.15	12.29	9.89	14.57	15.75	52.35	49.97
115.96	40.28	51.79	38.78	26.89	22.12	15.54	11.70	13.75	17.23	22.06	40.00
48.10	49.13	33.87	23.32	23.84	14.92	11.40	11.45	8.02	20.16	33.42	31.56
31.81	25.71	39.32	21.66	14.01	10.65	8.13	6.06	11.76	14.43	42.83	50.26
63.59	51.49	45.98	26.42	19.51	14.78	11.94	10.36	15.15	10.13	43.02	50.88
44.22	29.78	30.60	16.85	16.47	10.67	8.29	9.07	12.40	14.31	37.28	58.46
41.32	25.07	33.08	15.96	11.58	8.73	6.62	4.89	3.51	12.32	29.97	45.69
