49.28	78.75	36.08	83.19	33.66	25.07	20.23	15.93	12.45	36.07	136.73	66.50
46.87	80.42	77.41	39.23	32.28	35.17	22.12	17.42	44.92	51.22	72.66	72.88
93.24	58.32	36.74	36.54	36.00	37.83	21.55	16.96	23.31	53.82	79.83	110.87
137.30	142.09	151.31	127.05	80.50	75.54	54.01	41.30	35.47	91.11	124.37	151.09
295.36	388.03	138.87	122.76	93.65	68.56	54.86	43.26	41.98	56.47	81.01	88.40
144.53	158.10	69.05	74.80	48.64	44.92	32.90	25.90	32.24	18.31	58.60	127.55
111.05	49.88	130.43	74.91	53.55	61.54	36.76	40.51	24.98	97.07	141.23	93.45
186.31	81.51	142.80	109.10	70.18	53.60	43.20	40.89	28.09	25.04	18.62	57.14
125.26	171.95	119.51	103.21	61.64	49.04	39.66	31.29	29.90	24.51	77.48	135.14
88.47	65.13	68.69	90.97	41.70	33.33	26.86	25.86	27.61	48.06	43.49	67.76
161.49	71.11	99.11	51.43	40.49	32.57	26.24	20.66	22.09	53.16	45.28	123.04
108.17	97.56	65.76	61.44	40.69	35.72	42.78	42.74	24.02	34.98	58.24	113.19
54.88	42.03	79.09	76.84	62.69	34.75	27.99	22.03	31.75	18.96	67.46	199.93
90.21	74.58	113.07	92.99	51.61	41.26	33.24	26.17	19.97	50.30	86.53	138.24
87.32	110.21	54.18	57.41	36.29	29.69	23.95	27.41	26.59	25.12	140.89	277.90
113.00	86.51	91.93	58.90	44.25	35.39	55.41	35.38	30.14	23.04	63.93	46.40
85.77	86.69	142.13	67.49	48.96	39.15	31.53	26.93	28.61	43.67	103.90	152.74
235.80	191.83	112.75	104.88	79.82	58.54	47.18	38.19	31.79	47.03	131.18	97.42
55.36	111.43	48.82	56.70	40.23	28.54	23.01	18.15	14.61	16.82	31.01	75.86
120.43	70.84	163.42	84.70	51.53	46.27	34.86	27.44	20.94	26.23	94.71	88.66
52.75	78.80	56.88	44.87	36.59	25.51	20.55	16.18	12.35	20.32	111.47	88.25
43.30	34.20	91.31	57.08	35.17	26.61	21.44	16.90	12.94	41.47	56.28	70.57
107.94	63.32	156.34	114.24	68.08	57.42	42.78	33.68	36.03	23.91	44.52	68.83
87.34	72.57	74.34	40.96	43.28	27.36	22.04	17.35	13.26	33.12	89.63	109.37
72.34	70.80	120.67	50.38	38.26	30.62	24.66	19.41	16.40	30.52	97.19	139.88
85.28	82.35	124.12	56.68	44.25	35.37	28.51	26.90	22.44	23.06	121.38	94.65
45.21	53.11	56.86	30.33	38.36	22.71	18.30	14.55	11.26	32.62	77.47	76.43
94.37	131.32	74.70	46.39	38.70	29.93	24.11	19.00	21.63	12.39	82.17	153.50
