20.58	16.71	11.98	21.26	9.89	7.36	6.13	4.90	3.86	12.71	28.51	12.62
18.24	24.22	15.95	10.70	10.07	7.20	6.67	4.95	7.88	12.50	17.09	19.14
22.74	11.90	8.98	11.63	8.47	7.03	5.18	4.17	9.13	11.68	20.73	24.63
21.87	38.93	46.42	33.66	23.95	18.75	14.78	11.63	12.17	15.76	23.67	23.45
69.70	68.80	32.81	29.06	19.24	15.83	12.99	10.45	10.23	9.51	19.43	27.23
33.91	53.20	20.88	31.21	17.37	13.82	11.36	9.14	12.61	10.02	22.97	36.30
30.81	17.15	34.22	28.54	15.55	16.20	11.19	10.26	8.21	23.72	29.15	31.68
53.10	21.48	44.83	24.57	22.46	15.95	13.08	11.26	8.51	12.21	12.21	13.52
44.32	42.06	33.79	21.56	18.38	13.63	11.18	9.00	7.09	15.29	31.69	29.33
23.06	19.94	25.73	27.44	13.70	11.17	9.16	7.40	8.58	11.03	13.71	15.67
29.72	16.00	26.77	17.55	11.67	9.48	7.78	6.26	7.01	17.22	14.75	33.93
26.94	24.64	17.77	15.28	11.34	9.62	8.70	8.05	5.52	8.67	14.06	19.68
21.13	16.37	22.12	21.09	14.22	9.88	8.10	6.54	6.30	6.87	19.33	47.80
23.92	24.17	33.85	24.06	15.30	12.53	10.28	8.28	6.52	14.02	24.83	25.28
18.05	16.17	19.42	11.04	8.75	8.66	6.27	5.24	12.78	14.78	11.81	54.95
25.42	21.59	22.16	15.66	13.29	9.94	13.20	9.01	8.27	6.71	9.98	17.05
16.42	18.19	28.34	18.67	12.63	9.53	7.82	6.29	6.01	6.23	17.43	22.80
28.36	41.78	23.09	15.76	12.45	10.15	8.32	7.50	5.62	10.59	19.94	17.45
11.50	17.19	8.76	12.44	8.67	6.00	4.93	4.44	7.82	5.72	12.28	24.38
28.09	18.88	39.02	18.77	14.37	13.46	9.94	8.00	6.30	8.10	26.41	24.52
14.13	23.66	16.43	12.72	10.53	7.88	6.47	5.20	4.10	7.34	30.55	18.88
15.53	9.12	28.30	21.57	12.58	9.46	7.76	6.41	4.98	13.14	19.77	18.67
24.29	17.91	27.04	21.68	16.41	11.31	9.32	7.50	8.45	13.33	17.73	19.61
18.12	23.04	20.85	11.60	11.08	8.08	6.63	5.35	4.21	10.68	26.46	29.13
18.68	20.48	24.45	15.66	11.00	9.00	7.39	5.95	5.60	10.97	14.63	34.39
24.61	27.30	37.53	18.81	14.21	11.63	9.76	8.31	8.79	7.06	20.42	30.96
14.93	10.54	23.17	10.59	8.88	7.06	5.90	4.70	4.17	6.25	16.94	16.80
22.35	29.12	18.02	13.36	10.51	8.26	6.78	5.46	4.99	4.08	14.92	21.95
