23.94	24.72	16.11	29.05	15.98	13.52	12.45	10.44	8.98	17.86	35.95	47.35
43.54	57.51	47.07	18.16	15.64	13.37	13.88	11.09	23.15	17.91	73.96	138.49
92.11	36.48	20.69	25.76	19.06	14.96	12.73	10.83	10.98	18.04	21.40	100.16
125.09	63.64	68.34	47.18	26.13	21.85	18.72	14.91	12.62	24.92	20.35	144.61
181.71	202.92	54.85	42.84	28.20	23.48	17.86	15.10	15.95	14.73	58.04	59.35
216.41	116.75	27.17	47.98	25.24	19.48	16.15	13.59	12.10	12.49	52.90	105.33
134.02	25.26	91.75	38.68	20.40	21.38	15.32	12.91	10.95	18.38	130.04	103.48
112.98	25.77	213.11	30.74	24.48	19.38	16.09	13.36	11.78	13.30	18.20	58.66
130.87	139.75	54.84	73.36	24.68	20.31	17.63	14.37	14.47	51.55	110.77	124.18
28.49	23.61	24.86	52.78	17.27	14.64	12.52	10.82	14.35	17.87	32.40	101.86
184.19	54.68	77.06	29.39	21.81	17.27	14.53	12.20	16.78	16.07	32.73	107.45
163.06	91.15	37.02	22.69	18.68	15.70	15.46	16.09	12.01	10.43	20.15	44.09
52.82	25.81	56.27	65.09	22.29	16.76	14.23	12.10	17.56	23.82	27.17	211.95
80.28	137.60	55.99	42.18	22.10	18.35	15.33	12.79	10.74	18.25	24.29	66.40
72.25	83.73	52.70	19.56	16.21	15.24	12.41	16.23	14.25	15.82	53.40	175.41
41.15	39.74	32.84	21.29	20.31	15.29	18.93	13.62	13.66	15.05	21.13	24.36
119.82	82.62	105.81	74.23	23.57	19.15	15.89	13.16	12.21	17.65	31.75	84.66
188.09	142.51	63.04	32.07	22.77	18.74	15.61	12.98	14.13	28.90	136.31	104.31
63.80	135.10	34.63	29.66	19.80	16.70	14.06	12.43	12.10	15.63	21.21	169.55
165.93	27.17	166.24	25.41	22.91	17.81	14.89	12.43	10.43	18.47	37.67	92.85
38.88	45.27	44.52	26.04	20.42	16.22	13.77	11.69	10.17	13.92	36.87	83.32
41.06	39.43	51.99	33.67	18.68	15.78	13.42	11.53	11.30	12.09	60.98	116.41
118.97	35.42	61.26	45.57	23.76	22.49	16.32	13.74	18.29	15.22	25.21	97.78
63.73	70.78	23.22	19.36	18.82	14.71	12.44	11.29	9.57	14.85	39.08	129.58
43.31	47.01	131.22	24.31	18.48	15.33	12.96	10.93	9.41	16.15	40.39	75.09
69.94	93.00	88.14	23.49	18.61	15.58	13.17	11.80	15.08	11.16	64.90	88.64
51.55	27.78	43.45	21.32	20.49	15.44	13.15	12.66	11.41	17.78	36.00	66.10
79.79	94.63	26.99	20.90	17.11	14.11	12.20	10.52	22.28	12.58	27.40	59.89
