1247.77	865.79	446.71	482.25	452.62	424.11	450.24	392.88	367.24	497.34	44.18	296.99
220.61	-29.36	106.84	240.47	423.91	530.87	522.45	577.73	248.96	103.77	230.67	125.74
162.62	904.61	167.92	325.37	240.88	375.05	303.27	268.97	249.83	514.95	343.02	679.69
446.52	340.57	590.77	702.70	472.80	512.93	473.72	482.11	465.42	539.67	374.15	657.42
316.53	2952.29	1576.74	990.20	486.61	580.74	475.67	507.36	598.61	949.52	918.17	804.45
1887.94	2335.00	513.55	905.10	553.88	594.25	723.45	707.71	697.07	816.87	626.21	826.32
669.97	531.75	286.13	519.50	494.19	461.34	516.28	513.94	520.80	435.24	1106.93	2229.19
2098.97	1853.96	2019.71	1262.67	608.42	674.47	666.52	704.84	788.50	934.23	676.32	505.25
2277.28	3291.25	2163.87	2334.57	1790.48	998.90	1021.52	791.16	688.63	924.94	1932.47	2188.23
1560.71	507.21	513.23	466.77	562.13	586.30	559.52	558.41	570.75	585.76	432.40	500.35
1015.51	1689.14	1753.10	766.43	568.87	583.90	586.74	598.03	574.49	607.80	542.41	780.75
1670.97	1090.68	692.10	519.87	583.55	576.39	544.64	551.55	652.21	655.35	426.79	397.83
635.36	715.18	675.32	373.42	420.13	507.03	560.55	588.52	539.47	423.67	311.86	497.42
374.73	119.70	99.64	142.24	209.87	394.29	480.56	543.64	533.67	326.02	226.31	462.35
234.04	94.38	228.98	285.79	306.04	252.38	371.70	314.26	308.54	212.62	-48.14	312.97
299.13	-35.03	110.19	151.97	195.43	291.64	230.97	307.12	302.14	308.99	99.26	357.71
22.91	183.17	643.74	1186.53	468.90	328.42	363.87	417.24	441.66	447.07	426.88	581.90
1576.65	3026.31	968.52	621.26	580.16	513.96	559.25	574.31	607.88	388.04	940.27	1893.35
1173.00	620.48	714.81	421.15	466.45	393.00	502.74	464.19	472.83	626.38	489.70	510.42
1949.00	484.29	366.82	470.83	468.34	409.79	490.57	497.99	545.56	457.68	352.82	588.48
551.78	390.54	359.41	464.40	449.94	490.74	551.48	514.16	553.08	384.58	309.29	644.62
726.55	412.49	251.37	334.61	447.67	509.83	534.24	579.96	577.91	578.63	415.22	510.01
1340.51	696.63	677.14	788.21	570.55	495.66	656.69	688.18	635.57	661.43	416.61	643.26
599.79	749.89	748.68	507.92	478.17	572.51	503.44	524.53	595.43	467.26	424.53	659.94
473.40	62.65	185.82	295.42	346.77	347.85	403.57	417.47	376.76	208.77	121.49	537.83
254.97	347.56	458.07	451.74	437.16	480.21	507.07	492.75	424.81	469.60	187.89	625.39
247.54	253.25	106.58	250.79	120.12	202.15	189.66	160.67	162.20	121.27	124.24	166.73
891.93	776.99	620.92	510.92	373.26	403.17	428.91	443.26	275.96	464.14	198.72	455.63
