82.60	78.78	48.82	101.00	45.24	32.91	25.61	19.34	14.15	48.59	130.32	61.45
69.45	102.97	74.83	44.71	38.59	30.03	24.05	17.24	32.16	49.82	74.90	80.15
103.99	56.00	39.27	44.93	35.32	30.59	20.00	15.10	34.78	51.20	85.43	115.73
114.56	171.20	213.22	162.17	108.73	88.38	63.22	47.43	45.71	74.80	113.15	118.16
337.98	326.15	163.79	144.66	96.17	72.67	56.25	42.47	40.12	39.33	79.61	112.10
159.35	233.42	97.76	127.29	71.92	55.02	42.53	32.11	43.85	33.41	87.20	162.01
138.42	75.61	150.67	126.64	69.15	72.96	46.03	42.87	29.88	102.71	138.78	139.51
246.90	107.06	196.45	118.74	96.91	67.98	52.61	44.01	30.63	41.24	40.07	53.60
180.21	202.98	152.63	105.31	80.02	57.99	44.89	33.89	25.16	52.81	124.67	139.49
106.16	86.53	86.37	114.74	53.68	41.21	31.90	24.79	30.61	43.76	54.30	64.84
139.67	73.19	115.43	74.47	49.26	37.72	29.20	22.04	24.64	72.39	58.66	141.61
122.05	112.52	79.88	65.59	45.71	37.98	34.83	33.48	20.53	35.32	50.81	100.24
88.38	69.42	97.40	94.36	67.05	42.49	32.90	25.00	24.10	22.30	79.43	226.63
114.37	109.51	152.58	111.95	68.18	52.37	40.55	30.60	22.37	56.23	109.34	127.58
87.40	84.54	83.42	52.04	37.11	33.80	23.81	20.34	50.93	56.33	103.27	282.05
137.61	108.75	103.52	72.74	57.34	41.55	56.68	36.77	31.58	23.24	39.96	66.61
70.08	83.61	137.73	95.79	59.91	43.32	33.53	25.31	22.91	26.05	80.68	112.58
135.83	211.72	113.65	93.47	65.00	48.48	37.53	32.33	22.70	38.32	101.62	81.08
51.25	77.52	39.15	50.64	35.08	23.02	17.76	14.74	27.53	21.62	47.11	99.91
128.20	85.29	168.12	81.70	63.05	55.42	39.95	30.16	22.04	28.31	105.24	103.45
70.00	105.30	74.71	57.05	47.29	33.16	25.66	19.37	14.17	31.84	128.93	95.01
71.88	41.94	118.20	96.44	54.74	39.91	30.89	23.41	17.20	48.47	86.06	87.84
116.14	85.77	127.23	109.76	77.69	52.56	40.72	30.75	32.85	59.45	85.34	93.46
86.87	102.13	100.39	56.98	50.59	34.50	26.70	20.17	14.76	36.62	123.84	144.37
91.54	90.25	127.26	70.57	50.04	37.95	29.37	22.17	20.24	49.73	73.36	155.14
121.73	129.08	181.87	92.35	66.42	50.99	40.91	32.52	36.24	29.30	90.88	135.82
79.77	48.37	110.25	48.99	38.86	29.48	22.74	17.22	15.81	27.19	75.53	80.98
108.10	129.79	84.64	65.85	47.20	35.17	27.24	20.59	18.14	13.49	69.37	101.57
