129.90	125.97	21.67	53.13	3.26	11.32	0.66	13.96	8.66	9.99	99.05	68.61
31.79	3.41	73.56	9.95	-129.98	-91.66	-121.96	-119.90	-155.79	-129.88	141.40	165.67
274.30	116.74	-20.52	-14.30	-29.92	-28.21	-35.80	-64.06	-113.61	-121.62	-167.32	96.48
252.35	228.67	140.61	106.71	-53.73	71.23	-37.09	-3.97	-18.60	-91.13	-204.58	127.78
273.27	-837.50	158.03	112.05	88.08	64.25	42.59	27.86	30.99	23.64	82.90	125.24
301.01	235.90	120.07	117.60	68.17	49.91	31.59	20.51	30.61	11.57	-99.76	158.36
248.71	80.59	236.63	93.22	76.33	68.75	37.19	26.48	30.35	-44.61	243.31	107.89
252.26	109.11	227.76	133.45	83.06	54.19	36.67	23.80	14.83	15.35	-10.45	-68.56
-65.11	221.14	176.77	128.57	56.14	52.77	-8.03	23.34	15.43	-20.96	61.96	190.32
113.77	74.73	87.32	75.85	33.40	22.55	15.25	-21.17	-15.82	-32.47	-86.63	251.22
340.03	146.53	142.54	86.67	70.46	41.54	28.14	18.34	-57.66	-16.51	-175.95	125.39
216.37	243.88	91.18	66.17	14.74	22.51	-30.65	-31.34	-8.16	-36.62	-131.83	-158.40
21.35	-14.91	8.87	71.21	-51.53	-59.93	-58.74	-59.00	-65.62	-74.55	-44.71	133.20
100.12	105.34	111.23	55.24	33.72	16.44	-18.74	-53.58	-73.50	-117.56	-128.59	152.23
-21.50	87.68	32.46	-25.22	-34.42	-108.03	-43.53	-68.57	-44.70	-61.71	-86.92	367.40
138.43	98.59	85.18	48.89	24.54	23.12	33.10	-15.40	-30.71	-40.02	-126.79	21.86
238.06	144.93	146.58	77.31	40.84	35.21	23.83	15.46	-29.41	-12.57	-64.62	126.23
209.30	289.83	116.32	71.41	47.70	32.35	21.96	14.27	24.40	39.35	182.75	190.08
126.02	112.17	57.24	46.28	25.51	17.36	11.75	7.62	-28.12	-27.53	-34.95	136.41
166.43	87.30	221.25	96.53	56.76	39.15	26.67	17.30	10.74	12.12	78.33	128.35
74.73	101.65	47.72	79.66	50.47	31.28	21.16	13.73	8.53	-53.98	-22.24	-50.65
147.94	14.38	16.48	-6.67	-10.31	3.81	7.39	3.87	-16.54	-16.68	-32.93	56.37
245.54	59.61	194.30	116.49	61.80	21.85	10.54	-10.07	-58.19	-84.85	-112.28	228.48
90.37	146.03	77.21	-9.92	-39.40	1.75	10.30	-12.26	-19.26	-59.56	70.51	128.95
141.80	-4.15	187.97	50.53	15.05	18.65	9.53	10.68	8.45	-17.96	-27.80	152.79
215.37	179.60	204.27	88.37	19.06	-7.96	-26.29	-59.65	-61.05	-32.95	-63.77	193.50
91.72	28.81	1.59	31.02	-37.78	-15.41	-37.34	-69.04	-85.83	-82.11	-47.76	-112.36
196.94	213.29	137.34	73.37	28.14	13.96	2.41	-10.56	-132.17	-64.74	-208.08	-148.43
