35.75	43.65	22.98	51.22	21.62	16.36	13.52	10.85	8.55	25.38	74.64	35.95
33.47	53.55	44.97	25.67	22.87	21.45	15.58	12.23	25.39	30.52	44.31	45.87
58.83	33.47	23.87	26.83	23.05	22.22	14.28	11.49	18.45	31.86	48.29	63.93
72.66	87.11	97.41	80.35	52.91	47.01	35.00	27.42	25.65	52.98	71.68	81.66
193.74	214.16	84.09	76.53	56.01	43.07	35.20	28.32	28.87	32.57	49.00	61.95
87.61	109.55	47.14	56.89	36.21	30.49	24.25	19.51	24.89	17.39	44.89	85.48
74.33	37.40	84.52	59.18	38.54	41.67	26.89	27.77	19.16	61.90	83.39	67.03
125.76	54.12	97.50	66.94	49.94	37.72	30.94	29.13	20.79	23.71	19.93	35.89
91.56	105.65	77.19	59.95	40.78	32.40	26.59	21.40	18.88	26.37	60.91	79.81
55.87	59.35	63.27	66.36	35.18	28.11	23.06	20.24	26.13	35.63	37.81	40.95
74.19	43.72	61.98	40.55	27.66	22.61	18.55	14.93	23.06	49.12	39.65	86.94
61.03	60.52	46.02	40.98	31.11	24.19	21.93	18.69	13.68	25.60	34.83	60.93
51.95	40.34	47.62	57.36	33.25	24.67	20.23	16.30	18.44	18.24	45.77	115.32
65.13	60.38	91.63	56.05	38.49	31.55	25.88	20.84	16.41	45.92	60.60	67.62
48.39	47.79	45.58	28.32	22.34	20.74	15.72	13.57	29.47	45.84	35.70	132.03
61.54	56.10	64.51	42.44	36.69	26.55	28.07	24.75	18.09	16.98	20.65	42.33
46.08	41.33	58.00	31.01	31.72	20.47	16.79	13.52	18.12	12.49	42.88	46.99
67.16	103.65	51.30	35.10	29.23	23.14	18.98	16.07	12.93	24.12	47.38	47.61
28.72	39.86	19.80	23.76	16.93	12.45	10.23	8.60	17.17	14.01	32.91	46.44
56.94	39.96	71.86	38.88	33.37	30.50	21.72	17.48	13.77	16.36	46.36	51.28
40.52	61.16	40.14	40.13	35.73	23.18	19.02	15.30	12.06	23.94	57.00	45.85
36.55	24.75	58.24	50.08	28.37	21.61	17.73	15.63	11.61	28.78	52.50	48.02
58.73	46.08	75.26	57.94	41.62	29.85	24.28	19.54	20.44	33.37	43.09	52.32
44.07	49.87	51.18	28.94	24.89	19.24	15.79	12.73	10.02	22.99	74.78	75.10
50.02	49.92	72.35	39.95	30.32	24.08	19.76	15.91	15.15	33.60	43.89	80.69
64.10	60.82	82.84	46.06	34.09	27.90	23.06	18.91	17.29	20.18	56.53	70.26
51.82	31.21	68.97	30.28	27.47	20.91	17.25	13.86	13.88	23.91	55.97	51.45
65.61	78.59	53.17	44.00	32.57	25.30	20.78	16.77	17.37	12.81	47.81	55.99
