399.80	129.60	17.11	-48.66	11.38	23.09	19.36	47.25	48.72	49.11	-116.00	-54.10
-174.89	-239.88	-156.41	-32.09	12.33	33.16	29.33	51.81	-47.82	-12.45	-43.75	-50.22
112.02	517.80	-95.03	-165.51	-106.95	-46.65	27.35	68.02	47.36	-59.74	-11.19	-260.37
198.82	-62.75	85.81	-21.83	-75.49	-8.09	-8.18	3.43	33.79	-39.35	-46.66	180.10
597.70	1448.84	547.60	-92.26	-260.58	-160.52	-165.00	-141.97	-112.28	2.42	-46.19	-200.53
389.88	965.10	136.72	-86.84	-100.05	-108.91	-34.28	-15.89	-34.47	-13.68	-179.87	-33.25
61.51	40.23	-309.13	135.05	-76.76	-100.65	-56.57	-23.68	1.46	-107.84	132.18	448.54
931.42	795.92	271.45	516.13	63.22	90.40	82.37	103.54	85.67	73.42	25.44	-99.67
516.52	1174.90	434.37	325.77	124.01	73.47	85.29	66.15	67.15	-64.74	36.90	653.67
330.71	-26.26	-52.52	-146.55	-4.52	32.95	59.58	48.55	2.37	14.75	-64.30	-179.42
19.44	745.97	108.63	22.92	-34.68	-5.87	26.12	47.89	-4.18	12.28	-127.12	-330.75
596.84	-113.47	-21.36	-96.03	-61.90	-14.03	-21.52	-64.10	9.77	29.46	-82.44	-387.81
-145.55	-107.90	-201.54	-198.49	-138.79	-60.77	-28.23	-28.37	-64.48	-137.40	-270.55	-474.62
-218.93	-373.12	-364.00	-327.77	-211.44	-140.39	-75.40	-33.07	-4.22	-166.07	-224.08	-205.93
-212.16	-319.64	-190.48	-147.95	-102.76	-105.39	-58.20	-73.39	-73.51	-164.22	-425.31	167.81
193.94	-395.44	-249.09	-184.21	-177.95	-110.46	-145.01	-77.26	-100.39	-99.38	-197.33	-199.64
-322.30	-139.40	-132.60	141.78	-163.21	-177.36	-129.11	-120.24	-129.57	-175.41	-211.33	-351.51
278.44	1055.88	-17.79	-208.07	-145.86	-133.55	-87.34	-68.87	-59.92	-279.47	-129.61	443.72
175.92	-161.78	2.89	-106.70	-96.42	-58.63	-13.69	2.24	-18.76	-43.47	-98.25	-415.08
536.58	-118.83	-287.55	-30.66	-121.66	-104.67	-68.19	-43.08	-34.85	-111.25	-258.17	-55.63
6.96	-29.20	-70.12	23.43	-63.79	-37.53	11.84	42.06	52.49	11.40	-208.14	-285.49
-90.63	-166.24	-79.55	-190.31	-109.24	-59.78	-30.43	-15.36	-5.56	-26.06	-222.22	-190.59
235.72	4.82	-85.87	-80.96	-92.59	-78.97	-26.33	-12.94	-22.19	-41.25	-142.96	-168.91
-239.47	-127.64	-4.57	-150.72	-110.15	-47.20	-26.16	-24.35	2.31	-78.52	-220.87	-252.16
-164.95	-335.84	-331.51	-264.85	-221.53	-179.20	-143.60	-111.07	-114.93	-174.95	-260.89	-443.43
-273.04	-251.81	-226.35	-179.35	-189.42	-145.30	-127.05	-138.37	-106.93	-5.80	-520.01	-319.80
-294.16	-214.32	-292.60	-135.25	-150.21	-32.41	-0.26	-17.55	-6.68	-133.79	-321.46	-538.38
-176.51	-356.73	-191.02	-175.23	-172.09	-120.27	-11.98	-85.53	-136.52	-95.30	-217.18	-501.35
