'PC   1'
  ,0000       ,0000       3,890       1,120       ,1500      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5200       ,2500       ,1900       ,1200      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2100       ,1700       ,4500       5,250       ,2200      9,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,2100       4,880       23,58       27,35       5,160       ,2500       ,1600      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
 6,0000E-02   ,4500       1,390       17,01       3,620       ,2100      8,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,050       1,460       ,1900       ,2600      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1800       ,6000       4,570       ,3100       ,1500      1,0000E-02   ,0000       ,0000       ,0000       ,7600    
'PC   9'
  ,6100       ,0000       5,720       31,85       20,93       2,120       ,3400       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,4000       ,7400       8,750       67,84       2,870       1,240      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  1,980       5,060       43,17       291,5       48,00       2,940       1,690       ,1300       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,570       51,10       22,65       2,910       1,420      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,0000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,220       6,240       122,1       58,15       2,070       ,3300       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       5,870       138,0       129,7       2,670       ,6900       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       4,270       1,510       ,4600       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,2200       ,0000       2,960       ,9600       ,7600      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,980       4,350       2,980       2,080       ,9700      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02  1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,9600       3,150       4,140       3,400       3,080       2,060       ,3000       ,0000       ,0000       ,0000       ,0000    
  2,680       2,530       67,20       320,4       235,2       8,480       1,470      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,8800       1,250       2,100       1,220       ,1700       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5500       1,380       ,5700       ,1700       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,120       ,1600       2,800       4,420       1,720       ,7500       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       2,060       3,560       4,670       2,410       1,470       ,1400       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,0000       ,2900      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       3,100       4,860       1,370       ,1600       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       19,13       31,63       2,020       ,4900       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       2,030       3,150       1,730       ,9100       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5900       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5500       1,720       4,740       15,12       3,080       1,610       ,1100       ,0000       ,0000       ,0000       ,0000    
  ,8500       7,720       269,7       244,7       36,01       3,040       2,430       ,4900       ,0000       ,0000       ,0000       ,0000    
  ,0000       3,960       80,07       172,1       23,71       3,140       1,690      7,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       5,430       2,460       1,750       2,370       ,3900       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,350       77,58       109,3       2,790       1,770       ,1300       ,0000       ,0000       ,0000       1,710    
'PC  10'
 7,0000E-02  1,0000E-02   5,410       4,380       ,1400       ,1000      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 4,0000E-02  1,0000E-02   ,3900       8,590       ,1400      7,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1100       ,2900       5,840       19,16       3,320       ,1500      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      8,0000E-02   4,940       1,610       ,1400       ,1000      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,0000       ,1300      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1400       ,1600       ,2900       4,540       ,1200      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1000       ,2600       4,880       ,1100      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,1000      5,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1600      1,0000E-02   ,1400       ,3000      9,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      2,0000E-02   ,3400       ,7400       ,8400      8,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1200      3,0000E-02  1,0000E-02   ,2100      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      4,0000E-02   ,3100       5,320       2,770       ,4400       ,1100      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
 5,0000E-02  6,0000E-02   1,820       21,26       16,89       ,2800      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1000       ,1100       ,2400       ,1100      6,0000E-02   ,0000       ,0000       ,0000       ,0000      9,0000E-02
  ,0000      2,0000E-02  6,0000E-02  7,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,1300       ,2200       5,910       2,220       ,1600       ,1200      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1100       ,1700       ,2600       ,3600       ,1100      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1200      1,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2300       ,3600       ,1100      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,440       1,430      8,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      5,0000E-02   ,2500       ,1000      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1000       ,2700       ,1600       ,1300      7,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
 2,0000E-02   4,610       7,400       7,930       1,680       ,1600       ,1200      3,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1400       14,42       5,290       1,720       1,710       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3400       ,1600      9,0000E-02  9,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,4000       9,190       2,840       ,1200      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
'PC  11'
  ,2900      2,0000E-02   2,780       16,42       1,210       ,6100      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,4700       31,75       67,90       5,620       ,7200      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1600       3,170       9,190       154,7       22,00       1,250       ,7200      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,680       44,27       44,74       6,070       1,020       ,1300       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,230       ,1000      3,0000E-02  4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,4400       1,680       20,43       52,63       1,000       ,2600       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       4,740       70,05       69,47       1,140       ,4200       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1500       3,290       1,460       1,060       ,7200       ,1200       ,0000       ,0000       ,0000       ,0000    
  ,4000      1,0000E-02   1,920       4,960       1,260       ,7600       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,310       25,27       35,59       1,420       ,8300       ,1800       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1800       ,5100       ,6600      6,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,050       17,71       102,4       21,07       1,360       1,030       ,2800       ,0000       ,0000       ,0000       ,0000    
  2,280       1,610       87,07       89,29       88,39       4,020       ,9100      8,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       2,360       1,350       27,57       4,010       ,7900      9,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       1,270       1,390       1,320       ,8500       ,2900       ,0000      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,9000       1,080       43,86       16,74       1,340       1,030       ,2900       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,9100       1,840       1,760       1,580       ,8300       ,1500       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,4000       ,2200       1,390       ,2700       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,140       2,200       ,7500       ,2000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       4,510       25,49       ,7500       ,1300       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,510       ,9100       ,7900       ,4100       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      3,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,350       77,71       24,47       6,970       ,7200      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,6000       28,54       63,50       96,89       24,26       1,330       ,9700       ,1400       ,0000       ,0000       ,0000       ,0000    
  ,0000       1,370       55,50       66,34       39,04       20,54       ,9800       ,1200       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,230       1,340       1,070       ,6900       ,1500       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,4000       3,560       25,30       1,230       ,5400       ,0000       ,0000       ,0000       ,0000       ,0000    
'PC  12'
 1,0000E-02  3,0000E-02   ,5800       2,630      3,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02  2,0000E-02   2,770       2,540       ,4300      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 5,0000E-02   2,200       1,490       5,110       1,530       ,1700      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3500       2,910       2,250       ,2600      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      8,0000E-02  2,0000E-02  4,0000E-02   ,5800      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   1,530       2,100       1,320      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02   1,210       2,940       2,350      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      4,0000E-02   ,6900       2,850       ,9300      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,0000       ,9700       2,640      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,5400       3,080       1,270       ,5900      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      5,0000E-02   ,1600       ,5000      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,1000       3,830       5,200       ,7000      3,0000E-02  3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
 5,0000E-02  6,0000E-02   3,900       3,630       3,710       ,2600      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      9,0000E-02   2,170       2,270       ,1500      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      7,0000E-02   1,510       1,150      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02  6,0000E-02   1,690       2,690       ,3600       ,1600      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02  6,0000E-02   ,4000       ,9000      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02  5,0000E-02  3,0000E-02  4,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      5,0000E-02   ,1600      3,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,920       1,030      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   1,150       ,7600       ,3200      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      3,0000E-02  3,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02   2,150       3,110       1,540       ,2800      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
 9,0000E-02   3,230       3,290       3,250       1,930       ,2500      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000      1,0000E-02
 2,0000E-02   ,1000       4,690       3,380       ,9500       ,6400      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   1,520       ,4700      3,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02  2,0000E-02   ,1700       3,120       ,3800      3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
'PC  13'
 1,0000E-02  1,0000E-02  6,0000E-02  6,0000E-02  4,0000E-02   ,2200      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02  6,0000E-02   4,300       3,350       ,3400      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02   ,3000       2,970       6,220       3,010       ,8700      5,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      1,0000E-02   2,670       3,740      5,0000E-02  3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1100       ,6600       1,250       ,4800      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      7,0000E-02   1,020       3,850      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1000       2,800       ,6300       ,1900      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 4,0000E-02   ,0000      6,0000E-02   1,220      5,0000E-02  3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02   ,0000       ,1000       2,090       ,7400       1,300      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      6,0000E-02  4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1000       3,190       4,810       ,5700       ,3100      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1100       ,2300       6,040       3,820       5,110       ,2400      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1200       2,200       1,190      5,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   ,1000       ,2200      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000      2,0000E-02   ,0000    
 6,0000E-02  2,0000E-02  5,0000E-02   1,270       ,3300       ,4900      6,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02  4,0000E-02  4,0000E-02  7,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02  4,0000E-02  8,0000E-02  5,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02  7,0000E-02   ,8000      7,0000E-02  4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,090       1,500      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000      1,0000E-02
  ,0000       ,0000      4,0000E-02  6,0000E-02  3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,7600       3,590       3,110       ,6800      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
 7,0000E-02   2,740       3,250       5,310       3,270      4,0000E-02  4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   2,630       6,100       ,2700       1,300      7,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1400       ,2500      4,0000E-02  5,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02  2,0000E-02   1,640       1,040      6,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
'PC  14'
  ,1000       ,4000       11,43       30,82       ,2800       ,1600      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1700       ,1500       23,92       24,83       4,060       ,1800      3,0000E-02   ,0000       ,0000       ,0000       ,1100      3,0000E-02
  ,6400       26,80       12,62       49,76       12,27       ,3000       ,2600      8,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      2,0000E-02   11,21       24,21       19,37       3,490       ,2600      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       1,040       ,3100       4,250       10,80       ,2800       ,1600      1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5400       16,45       23,12       15,44       ,2100      5,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1300       17,95       30,27       20,74       ,2500       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
 6,0000E-02   ,4800       9,790       26,22       10,10       ,2800       ,1900      4,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,2700      3,0000E-02   15,14       25,55       ,2700       ,1600      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       7,750       31,08       13,84       4,760       ,2300       ,1000       ,0000       ,0000       ,0000       ,0000    
  ,0000      7,0000E-02   ,6700       6,080       5,560       ,2500       ,1900      3,0000E-02   ,0000       ,0000       ,0000       ,1200    
  ,1500       2,630       38,84       52,92       7,650       ,3000       ,2800       ,2000      1,0000E-02   ,0000       ,0000       ,0000    
  ,3700       ,6200       34,18       37,03       35,07       2,700       ,2200      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   2,200       21,04       24,82       1,900       ,2000      5,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,7600       18,02       13,71       ,2600       ,1600      4,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,2400       ,7700       23,14       27,10       4,240       ,6200       ,3300       ,1700       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,5400       ,6900       8,320       8,530       ,2700       ,1400      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,2300       ,5800       ,2600       ,4400       ,2800       ,1100       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,1000       ,5800       4,420       ,2600       ,1700      7,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       16,73       9,280       ,2200       ,1000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,2500       17,90       7,670       3,660       ,3100       ,1300       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3900       ,4000       ,2000       ,1000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1900       24,79       30,13       11,91       1,730       ,2100      6,0000E-02   ,0000       ,0000       ,0000       ,0000    
  2,610       32,33       33,26       28,30       16,64       3,990       ,2600      7,0000E-02   ,0000       ,0000       ,0000       ,1900    
  ,2500       4,720       49,83       27,50       11,28       5,210       ,2700      7,0000E-02   ,0000       ,0000      8,0000E-02   ,1000    
  ,0000       ,3000       19,04       5,310       ,2300       ,1400      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,2700       ,3300       8,840       28,97       2,730       ,2600       ,1200       ,0000       ,0000       ,0000       ,0000      2,0000E-02
'PC  15'
 1,0000E-02  2,0000E-02  5,0000E-02  5,0000E-02  3,0000E-02   ,1000      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02  6,0000E-02   4,700       3,240       ,3100      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 2,0000E-02   ,6000       2,790       5,860       3,090       1,000       ,1200      2,0000E-02   ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,0000      1,0000E-02   2,740       3,930      4,0000E-02  3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,1200       ,9800       1,170       ,3000      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      8,0000E-02   1,340       3,800      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1200       3,490       ,6500       ,3400      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,0000      6,0000E-02   1,500      4,0000E-02  2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 3,0000E-02   ,0000       ,1100       2,460       ,7600       1,300      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      7,0000E-02  3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,1000       3,590       4,880       ,5300       ,3900      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,1200       ,6000       6,100       3,180       4,760       ,2900      3,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,1300       2,730       1,160      4,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      6,0000E-02   ,4800       ,2500      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000      3,0000E-02   ,0000    
 7,0000E-02  2,0000E-02  5,0000E-02   1,260       ,2200       ,5400      7,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000      7,0000E-02  4,0000E-02  3,0000E-02  6,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      3,0000E-02  4,0000E-02  9,0000E-02  6,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02  6,0000E-02   ,9400       ,1900      4,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       3,270       1,540      2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000      1,0000E-02
  ,0000       ,0000      5,0000E-02  5,0000E-02  3,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      2,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       1,180       3,660       3,280       ,7700      3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
 7,0000E-02   2,760       3,200       5,350       3,440      4,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
 1,0000E-02  6,0000E-02   2,280       6,320       ,2400       1,390      8,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,3100       ,2200      4,0000E-02  6,0000E-02  2,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      1,0000E-02  1,0000E-02   1,480       1,000      9,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
'PC  16'
  ,0000      1,0000E-02  1,0000E-02  2,0000E-02  1,0000E-02  3,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02  2,0000E-02   1,460       1,010       ,1000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,1900       ,8700       1,820       ,9600       ,3100      4,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000       ,8500       1,220      1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      4,0000E-02   ,3000       ,3600      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      2,0000E-02   ,4200       1,180      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000      4,0000E-02   1,090       ,2000       ,1100      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,0000      2,0000E-02   ,4700      1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
 1,0000E-02   ,0000      4,0000E-02   ,7600       ,2400       ,4000      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000       ,0000       ,0000      2,0000E-02  1,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000       ,0000    
  ,0000      3,0000E-02   1,120       1,520       ,1600       ,1200      1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
 4,0000E-02   ,1900       1,900       ,9900       1,480      9,0000E-02  1,0000E-02   ,0000       ,0000       ,0000       ,0000       ,0000    
