//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 2851021
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
02851021;2;1/2/1962;1;21;52,8;4;4;1;1;0;840,8;1;0;0;0;21;0;0;0;0;0;0;0;8;0;0;0;0;0;20,8;3;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851021;2;1/3/1962;1;23;94,1;30;7;1;1;0;840,8;1;0;0;0;0;0;9,6;0;0;0;15,5;4,6;0;0;0;0;10;0;0;9;0;0;0;0;0;0;0;22,4;0;0;23;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1962;1;36,4;67,4;9;3;1;1;0;840,8;1;0;0;0;0;0;0;0;21;36,4;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1962;1;22;80,4;21;7;1;1;0;840,8;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6;5;0;16,4;22;11,4;0;0;0;0;0;11;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1962;1;17;35,6;3;3;1;1;0;840,8;1;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;10,2;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1962;1;25;94,7;10;8;1;1;0;840,8;1;0;0;0;0;15;0;0;0;5;25;3,6;0;0;0;0;15,4;8,3;0;0;0;0;0;0;0;0;0;0;0;3,4;19;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1962;1;25,2;78,6;22;4;1;1;0;840,8;1;0;0;0;0;0;0;0;0;0;15,6;16,4;0;0;0;0;0;0;0;0;0;0;25,2;0;0;0;0;0;0;0;21,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1962;1;40;101,5;18;6;1;1;0;840,8;1;0;0;0;0;0;3;0;20;16,6;0;0;0;0;0;0;0;0;40;15,4;0;0;6,5;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1962;1;20,4;46,5;18;4;1;1;0;840,8;1;0;4,5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;20,4;0;0;0;0;0;0;0;0;0;16,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1962;1;11;54,6;30;7;1;1;0;840,8;1;7;0;0;0;4,6;0;0;0;0;0;0;0;0;0;0;9,2;0;0;5;9,8;8;0;0;0;0;0;0;0;0;11;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1962;1;22,8;53,6;12;4;1;1;0;840,8;1;0;0;20,4;5;0;0;0;0;0;0;0;22,8;0;0;0;0;0;5,4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1963;1;62,6;274,4;8;13;1;1;0;1943,2;1;0;0;0;16;0;4,2;0;62,6;12,4;3,8;3;0;10;0;0;0;0;0;0;0;0;32,2;0;0;53;7,4;0;0;28,6;25;16,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1963;1;35;101,4;18;7;1;1;0;1943,2;1;13,2;4;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;29,2;0;0;0;0;3,2;0;0;8,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851021;2;1/3/1963;1;45;183,8;20;10;1;1;0;1943,2;1;6,8;0;0;0;0;0;8,2;0;0;0;0;0;3;12,6;0;0;0;0;8;45;10,2;0;16,4;0;0;30,6;43;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1963;1;24;48,6;16;3;1;1;0;1943,2;1;0;0;20;0;0;0;0;0;4,6;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1963;1;31,2;69;12;3;1;1;0;1943,2;1;0;0;11;0;0;0;0;0;0;0;0;31,2;0;26,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1963;1;20,6;54;15;4;1;1;0;1943,2;1;0;0;0;0;0;0;0;0;5,4;0;10;0;0;0;20,6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1963;1;33;53;22;3;1;1;0;1943,2;1;0;10,4;9,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1963;1;57,4;226,3;15;10;1;1;0;1943,2;1;0;0;0;28,5;13,4;0;0;0;0;0;0;19,2;0;9;57,4;0;0;0;0;8,4;26,8;4;11,6;0;48;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1963;1;50,4;327,9;27;14;1;1;0;1943,2;1;0;0;0;0;0;0;0;25;10,4;6,5;0;4,6;19,4;0;0;11;38,6;20,8;0;0;16;38;0;22;0;31,8;50,4;0;33,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1963;1;50,4;284,3;10;12;1;1;0;1943,2;1;0;0;0;7;0;16,8;0;0;25;50,4;41,6;0;16,8;0;23;6;25,4;8,7;0;0;0;37,2;0;0;0;26,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1963;1;65,4;232,2;30;12;1;1;0;1943,2;1;7;0;0;0;30;13,2;10;16,3;16,4;7,3;0;0;0;0;0;0;0;10,2;0;13;0;0;0;0;0;0;0;33,4;10;65,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1963;1;21,4;88,3;8;8;1;1;0;1943,2;1;13,4;0;0;12;2;2,6;0;21,4;0;6,5;0;0;0;0;0;0;0;0;19,4;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1964;1;64,2;100;13;5;1;1;0;1353,3;1;0;8,4;0;0;0;0;11;0;0;0;0;0;64,2;0;0;0;0;0;0;0;0;0;0;6,4;0;0;0;0;0;10;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1964;1;18;63,4;2;5;1;1;0;1353,3;1;11,4;18;0;0;0;0;0;10,6;0;0;0;0;0;0;9;0;14,4;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02851021;2;1/3/1964;1;40;80,4;6;5;1;1;0;1353,3;1;0;0;8;0;0;40;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1964;1;25;133,8;6;10;1;1;0;1353,3;1;0;0;0;0;0;25;0;0;0;0;0;0;15,4;0;0;4,2;16,4;0;0;0;6;0;18,2;16;0;0;15;12,4;0;5,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1964;1;16,4;48,8;1;4;1;1;0;1353,3;1;16,4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1964;1;35,2;100,8;24;5;1;1;0;1353,3;1;0;0;0;0;10;12,2;0;0;0;25,4;18;0;0;0;0;0;0;0;0;0;0;0;0;35,2;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1964;1;38,4;157;8;8;1;1;0;1353,3;1;0;0;6,4;0;0;0;5;38,4;30,2;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;36,4;0;3,2;0;0;0;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1964;1;34,6;187,5;24;11;1;1;0;1353,3;1;0;29,5;3;0;0;0;0;12;7,2;0;0;0;0;0;10,4;22;0;0;19;0;0;0;0;34,6;31;0;6,4;0;0;12,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1964;1;47,2;195;1;11;1;1;0;1353,3;1;47,2;19;0;0;0;0;0;19;16,2;37;0;0;0;0;0;4,4;4;0;0;0;9,2;0;0;0;0;14;0;11,8;0;13,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1964;1;68;95,6;26;4;1;1;0;1353,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;11,2;0;0;0;0;68;0;0;0;8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1964;1;8;20,4;18;3;1;1;0;1353,3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;7,4;0;0;0;0;0;0;0;0;5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1964;1;64;170,6;28;9;1;1;0;1353,3;1;6,2;0;15,4;0;0;0;0;0;0;5;0;17,6;12;0;0;0;0;0;0;0;0;0;0;22;9,4;19;0;64;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1965;1;26,4;88,8;18;6;1;1;0;1730,3;1;0;0;0;16,4;0;0;0;0;0;0;0;0;0;0;0;15;11;26,4;0;0;0;0;0;0;5;0;15;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1965;1;66,4;171,6;24;7;1;1;0;1730,3;1;0;3;24,6;0;0;0;0;0;0;0;0;0;41;8,4;0;0;0;0;0;0;0;0;22,2;66,4;6;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851021;2;1/3/1965;1;50,6;161,3;9;10;1;1;0;1730,3;1;0;0;13,6;0;0;0;0;0;50,6;18;3,5;0;0;0;0;0;0;0;25;0;0;0;35;6,2;2,4;3;0;0;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1965;1;15,4;52,2;25;5;1;1;0;1730,3;1;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;7;2;0;0;0;0;15,4;12,8;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1965;1;26;45,6;14;4;1;1;0;1730,3;1;0;10,4;0;0;0;6;0;3,2;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1965;1;30,4;60,8;4;4;1;1;0;1730,3;1;0;0;17;30,4;0;0;0;9,4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1965;1;39,5;80,1;3;4;1;1;0;1730,3;1;0;0;39,5;0;0;0;0;0;5,2;0;0;0;0;27,4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1965;1;80,4;304,4;19;13;1;1;0;1730,3;1;0;0;0;32;0;0;0;0;0;0;0;0;0;0;20;20,6;30;19,8;80,4;20,6;11;5,8;0;0;15;13,8;0;0;20;15,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1965;1;54;228,2;11;13;1;1;0;1730,3;1;0;0;0;35,2;10,8;18,4;0;11,4;3,2;0;54;0;0;11,6;5,4;0;0;10,2;8,6;0;0;0;0;0;23;15,6;0;0;0;20,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1965;1;50,4;211,3;10;10;1;1;0;1730,3;1;13;0;0;0;0;0;0;12;0;50,4;12;0;0;0;0;0;0;0;0;0;0;20,6;0;0;50;17,4;0;7,6;15,5;0;12,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1965;1;38,2;111,6;26;8;1;1;0;1730,3;1;0;0;0;0;5,2;13;3;0;0;0;3,4;0;23,6;13,4;0;0;0;0;0;0;0;0;0;0;11,8;38,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1965;1;50;214,4;21;11;1;1;0;1730,3;1;0;0;2;0;29;0;0;5,2;0;0;20;15,6;0;14;0;0;0;0;16,8;4,2;50;47,4;0;0;0;10,2;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1966;1;35;162,2;25;11;1;1;0;2112,7;1;0;0;11,4;0;0;0;0;25;0;25,6;0;0;0;0;0;0;0;0;5,4;0;21,6;7;13,2;3,6;35;0;0;0;0;10,4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1966;1;34;155,2;12;9;1;1;0;2112,7;1;0;0;0;0;0;0;0;0;5,2;0;0;34;0;0;0;0;24;5;4;19,2;0;9,4;0;0;34;0;0;20,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851021;2;1/3/1966;1;78;155,6;20;7;1;1;0;2112,7;1;20;0;11,6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;10,4;0;0;17,6;0;0;0;0;0;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1966;1;32;49,8;25;4;1;1;0;2112,7;1;0;0;0;0;0;0;6,8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;32;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1966;1;2;2;6;1;1;1;0;2112,7;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1966;1;70;311,4;20;11;1;1;0;2112,7;1;0;0;0;0;0;0;0;0;0;0;0;25,4;13;12,8;50;2;45,4;12,6;0;70;0;0;22;0;0;0;0;18;40,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1966;1;65;220,3;14;8;1;1;0;2112,7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;65;65;0;0;0;1,6;4,5;0;0;52;0;0;0;6,4;0;10,8;15;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1966;1;50,4;236,7;5;11;1;1;0;2112,7;1;4;6,5;8,4;10;50,4;35;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0;0;0;0;15;36,6;0;0;0;45,4;10;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1966;1;50,6;198,8;1;6;1;1;0;2112,7;1;50,6;0;0;0;0;0;45,2;10;0;0;0;31,4;20;0;41,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1966;1;50,3;253,5;26;10;1;1;0;2112,7;1;0;18,2;24;0;0;18,6;21;0;0;0;0;15;0;34;0;33,2;0;10;0;0;0;0;29,2;0;0;50,3;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1966;1;65,8;127,2;9;4;1;1;0;2112,7;1;0;0;0;0;0;0;0;0;65,8;0;0;28,4;0;0;0;6,4;0;0;0;0;0;0;0;0;0;0;26,6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1966;1;48,6;240;3;12;1;1;0;2112,7;1;0;8,4;48,6;0;31,6;0;28,8;42,4;3,2;0;0;3;18,4;0;29,6;0;0;0;11,6;12,4;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1967;1;42,2;124,5;21;8;1;1;0;1629,5;1;0;6;0;8,2;10;0;0;0;40,3;0;0;0;0;10;0;3,2;0;0;4,6;0;42,2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1967;1;16;69,2;15;8;1;1;0;1629,5;1;0;0;12;0;0;0;0;0;0;12,2;7;0;4,2;0;16;0;7;0;0;0;0;0;0;0;0;0;5;5,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851021;2;1/3/1967;1;70;119,6;4;6;1;1;0;1629,5;1;2,4;0;0;70;0;0;0;0;0;0;0;0;11,6;0;0;0;0;0;0;0;0;9,2;0;0;20;6,4;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1967;1;13,4;41,2;20;7;1;1;0;1629,5;1;8;3,2;0;6,4;0;0;0;0;0;0;0;0;0;0;3;0;4,2;0;0;13,4;0;3;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1967;1;20;60,8;22;5;1;1;0;1629,5;1;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;20;12,4;0;0;0;0;0;0;0;5,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1967;1;21;62,6;3;7;1;1;0;1629,5;1;4,6;0;21;6;7,2;10,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,8;0;0;0;0;0;0;0;0;5,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/7/1967;1;39,4;139,4;9;7;1;1;0;1629,5;1;0;0;0;0;3;0;0;21,4;39,4;32;4;0;0;0;0;0;0;0;0;20,2;19,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/8/1967;1;40,2;134,4;23;8;1;1;0;1629,5;1;0;0;0;0;0;0;6;0;0;0;16,2;7,4;0;0;11,4;0;0;0;4;28,2;0;21;40,2;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/9/1967;1;95,2;515,6;20;14;1;1;0;1629,5;1;54,2;27,8;14;50;7,4;4,2;0;0;37,8;0;0;30;24,2;0;0;0;0;75;72,4;95,2;8,4;0;15;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/10/1967;1;38,6;136,4;4;9;1;1;0;1629,5;1;0;0;5,2;38,6;5,2;0;0;0;12,2;0;0;6;0;0;0;5,4;25;0;36,4;0;2,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/11/1967;1;25,2;115,4;28;6;1;1;0;1629,5;1;0;19,2;0;0;0;0;0;0;0;0;0;20;23;0;0;0;0;0;0;0;0;0;12;0;0;0;0;25,2;16;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/12/1967;1;59;110,4;3;4;1;1;0;1629,5;1;0;0;59;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;32,8;14,6;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/1/1968;1;28,1;144;11;11;1;1;0;1258,3;1;0;20,4;0;0;0;0;0;0;0;0;28,1;4;6,7;8;22,2;0;0;0;0;0;21;0;0;0;0;13;12,6;6;0;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/2/1968;1;60,6;128,2;8;4;1;1;0;1258,3;1;0;0;0;0;0;0;0;60,6;0;0;0;0;54,2;0;5;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02851021;2;1/3/1968;1;38;184,6;30;12;1;1;0;1258,3;1;0;0;0;0;0;0;14,2;0;0;0;36;0;0;0;0;9,4;0;0;0;0;15,2;12;2,4;0;0;29;13,6;7,4;3,2;38;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/4/1968;1;41;94,8;28;6;1;1;0;1258,3;1;0;5;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13,2;0;0;0;0;0;0;0;41;13,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851021;2;1/5/1968;1;14,2;27,4;29;4;1;1;0;1258,3;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;5,2;0;0;0;0;0;0;5;0;0;0;0;0;0;14,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851021;2;1/6/1968;1;17;54,9;19;5;1;1;0;1258,3;1;0;0;0;0;0;13,2;13;7,5;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;4,2;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
