//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 2851023
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
02851023;2;1/11/1957;1;25,2;77,6;12;4;1;1;0;;0;0;13,2;0;0;0;0;0;0;0;0;0;25,2;0;0;0;0;14,2;0;0;0;0;0;25;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/12/1957;1;47,4;124,8;2;6;1;1;0;;0;15,2;47,4;0;0;0;0;7,2;0;0;0;0;0;0;29,4;0;0;12,2;0;0;0;0;0;0;0;0;0;0;0;0;0;13,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/1/1958;1;34,2;117;13;6;1;1;0;2128,3;1;0;0;0;0;0;0;0;0;0;0;0;0;34,2;0;13,4;19,6;0;8,8;0;0;0;0;0;30,4;0;0;0;0;0;0;10,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/2/1958;1;50,2;140,6;21;5;1;1;0;2128,3;1;32,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,4;0;0;8,2;0;50,2;0;0;0;0;29,4;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851023;2;1/3/1958;1;87,8;228,2;14;6;1;1;0;2128,3;1;0;0;0;0;0;0;22,2;0;0;0;0;0;14,6;87,8;45,4;28,2;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/4/1958;1;33,4;42,8;9;3;1;1;0;2128,3;1;0;0;0;0;0;0;0;0;33,4;0;0;3,8;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/5/1958;1;56;157,8;12;5;1;1;0;2128,3;1;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;21,8;0;36,4;0;0;12,6;0;0;31;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/6/1958;1;50,6;167,4;12;5;1;1;0;2128,3;1;0;0;0;0;0;42;0;0;0;13,4;33;50,6;0;0;0;28,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/7/1958;1;72,6;123,4;28;6;1;1;0;2128,3;1;0;0;12,4;8,2;11,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,6;5,6;13,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/8/1958;1;28,6;163,6;9;12;1;1;0;2128,3;1;11,8;0;10,6;0;0,6;11,2;20,8;0,8;28,6;0;0;0;0;0;0;0;0;0;0;0;13,8;0;0;0;0;28,4;0,8;27,6;8,6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/9/1958;1;36,4;179;7;8;1;1;0;2128,3;1;0;0;0;0;20,2;30,8;36,4;0;0;17,4;0;0;0;0;22,4;4,8;0;0;0;0;0;0;0;24,4;22,6;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/10/1958;1;71,6;231,8;25;7;1;1;0;2128,3;1;0;38,6;19,4;16,2;39,4;28,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,6;18;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/11/1958;1;46,4;194,7;10;11;1;1;0;2128,3;1;0;0;0;4;0;0;0;0;0;46,4;0;1;0;5,9;0;18,4;42;0;21,4;18;0;0;1;31,6;0;0;0;0;0;5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/12/1958;1;112,8;382;8;7;1;1;0;2128,3;1;0;62,2;0;0;8,4;0;0;112,8;0;0;67,2;0;0;0;0;0;0;0;80,4;0;0;0;0;0;0;0;0;0;0;13,8;37,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/1/1959;1;52,4;107,6;22;4;1;1;0;1851,5;1;0;0;0;0;0;0;29,6;18,8;0;0;0;0;6,8;0;0;0;0;0;0;0;0;52,4;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/2/1959;1;65,6;162,6;12;6;1;1;0;1851,5;1;0;0;0;0;0;28,2;24;0;0;0;0;65,6;0;24,2;14,2;0;0;0;0;0;0;0;0;0;6,4;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851023;2;1/3/1959;1;135,8;135,8;17;1;1;1;0;1851,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/4/1959;1;96,4;295;25;8;1;1;0;1851,5;1;0;0;0;0;16,2;76;10,4;0;0;0;0;0;0;0;0;24,2;0;0;0;16,4;42,6;0;12,8;0;96,4;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/5/1959;1;81,4;171,4;11;5;1;1;0;1851,5;1;0;0;0;14,6;0;0;0;0;0;0;81,4;0;0;0;0;0;34;28,6;0;0;12,8;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/6/1959;1;85,6;130;22;4;1;1;0;1851,5;1;0;0;0;0;0;29,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;85,6;6,8;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/7/1959;1;27,2;50,2;5;3;1;1;0;1851,5;1;8,4;0;0;0;27,2;0;0;0;14,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/8/1959;1;81,8;220,2;14;5;1;1;0;1851,5;1;48,4;0;0;0;0;0;0;0;0;0;0;0;0;81,8;0;0;0;0;0;0;0;0;0;12,4;0;0;62,2;15,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/9/1959;1;63,4;176,2;11;6;1;1;0;1851,5;1;10,4;8,6;0;0;0;0;0;0;0;0;63,4;48,6;0;0;0;0;0;0;0;0;0;0;0;0;29,8;15,4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/10/1959;1;82,8;148,9;12;5;1;1;0;1851,5;1;0;0;0;0;0;0;0;0;0;33,4;0;82,8;0;0;2,1;0;0;0;0;8,4;0;0;0;0;0;0;0;22,2;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/11/1959;1;12,6;31,2;30;3;1;1;0;1851,5;1;0;0;0;0;0;0;0;0;11,2;0;0;0;0;0;0;0;0;7,4;0;0;0;0;0;0;0;0;0;0;0;12,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/12/1959;1;68;222,4;31;7;1;1;0;1851,5;1;46,6;1;0;22,8;0;50,4;21;12,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/1/1960;1;0;0;1;;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/2/1960;1;67,6;175,6;13;5;1;1;0;;0;0;0;39,4;0;0;0;0;0;0;0;0;0;67,6;0;0;39;28;1,6;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
02851023;2;1/3/1960;1;59,2;110,6;20;4;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;22,4;0;12,6;0;0;0;0;0;59,2;16,4;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/4/1960;1;46,1;112,3;4;4;1;1;0;;0;0;0;16,2;46,1;0;30,2;0;0;0;0;0;0;0;0;0;19,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/5/1960;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/6/1960;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/7/1960;1;54,2;79,9;31;4;1;1;0;;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;0;0;0;0;10,3;0;0;7,1;0;0;0;0;0;0;0;0;54,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/8/1960;1;82,4;280,7;31;9;1;1;0;;0;6,2;0;11,2;17,4;0;0;0;0;0;0;0;0;0;28,4;0;0;78,2;1,3;0;0;0;0;0;0;0;21,3;0;0;0;34,3;82,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/9/1960;1;59,6;163,5;24;10;1;1;0;;0;0;0;0;0;0;0;0;12,3;0;0;0;0;5,4;2,4;22,3;0;0;22,3;0;0;1,4;0;24,8;59,6;7;6;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/10/1960;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/11/1960;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/12/1960;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/1/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/2/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/3/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/4/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/5/1961;1;40,4;95,6;19;6;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;18,8;17,2;6,6;0;0;8,6;0;0;40,4;0;0;0;0;0;0;0;4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/6/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/7/1961;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;0;3,6;0;9,6;0;0;0;7,8;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/8/1961;1;50,2;97,9;20;6;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,3;0;30;0;0;0;50,2;0;0;5,2;3,4;0;0;0;0;0;3,8;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/9/1961;1;75,8;360,4;28;16;1;1;0;;0;4,4;0;2,4;5,2;40,6;0;20,8;4,2;7,4;0;8,2;43,6;0;4,2;0;17,6;0;0;0;0;43,4;0;0;18,2;0;22,6;41,8;75,8;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/10/1961;1;75,6;195,4;25;9;1;1;0;;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;17,2;3,8;0;3,6;0;0;15,8;22,4;18,8;0;0;75,6;0;0;0;0;0;25,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/11/1961;1;60,6;266,3;14;11;1;1;0;;0;0;8,2;11,4;0;0;30,4;0;0;0;0;0;0;0;60,6;14,3;0;0;0;0;12,6;8,8;50,8;0;0;18,6;40,2;0;10,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/12/1961;1;55,6;273,8;1;10;1;1;0;;0;55,6;46,2;0;0;0;0;0;0;0;0;17,4;8,2;0;0;0;0;34,6;18,2;0;0;6,4;0;16,2;38,6;0;0;0;0;32,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/1/1962;1;54,8;160,9;15;7;1;1;0;;0;0;0;0;0;0;0;0;28,3;0;0;0;0;14,6;0;54,8;0;0;0;0;0;0;11,2;0;28,6;0;0;0;0;0;22,2;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/2/1962;1;12,4;56,7;12;6;1;1;0;;0;0;4,2;8,2;11,4;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0;12,3;0;0;0;0;0;0;0;0;8,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851023;2;1/3/1962;1;18,2;80,2;19;7;1;1;0;;0;8,3;0;0;0;2,1;0;0;0;0;0;14,4;0;8,2;0;0;12,6;0;16,4;18,2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/4/1962;1;16,4;74;17;7;1;1;0;;0;0;0;0;0;0;0;0;0;0;13,3;0;0;6,1;0;0;0;16,4;0;4,3;0;0;8,2;0;0;13,3;0;0;12,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/5/1962;1;56,4;187,5;20;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;44,3;56,4;18,6;0;0;0;0;16,2;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/6/1962;1;22,6;55,1;2;3;1;1;0;;0;14,2;22,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,3;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/7/1962;1;42,8;187,9;10;8;1;1;0;;0;0;0;0;0;0;38,6;0;0;14,2;42,8;12,1;0;0;0;0;18,4;36,8;0;0;0;0;0;0;0;0;0;14,8;0;0;10,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/8/1962;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/9/1962;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
02851023;2;1/10/1962;1;3,2;9,8;4;5;1;1;0;;0;0;0;0;3,2;0;1,4;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,4;0;0;1,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/11/1962;1;2,6;4,6;5;3;1;1;0;;0;0;0;0;0;2,6;0;1,4;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/12/1962;1;0,6;0,8;27;2;1;1;0;;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/1/1963;1;32,2;70,4;30;4;1;1;0;994,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,6;12,6;32,2;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/2/1963;1;10;29,9;1;4;1;1;0;994,5;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;8,3;0;0;0;0;5,4;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
02851023;2;1/3/1963;1;36;85;26;4;1;1;0;994,5;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;0;0;36;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/4/1963;1;1,5;1,5;3;1;1;1;0;994,5;1;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
02851023;2;1/5/1963;1;6,2;6,2;14;1;1;1;0;994,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
02851023;2;1/6/1963;1;6,2;6,2;30;1;1;1;0;994,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
