//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas (Hidro)
// Versão Web 2.0
// © 2001 Agência Nacional de Energia Elétrica (ANEEL)
//
// Dia XX - status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da estação: 537008
//   Ano: 1900 até 2000
//
//------------------------------------------------------------------------------

//Código;Ano;Mês;Dia 01 (mm);Dia 02 (mm);Dia 03 (mm);Dia 04 (mm);Dia 05 (mm);Dia 06 (mm);Dia 07 (mm);Dia 08 (mm);Dia 09 (mm);Dia 10 (mm);Dia 11 (mm);Dia 12 (mm);Dia 13 (mm);Dia 14 (mm);Dia 15 (mm);Dia 16 (mm);Dia 17 (mm);Dia 18 (mm);Dia 19 (mm);Dia 20 (mm);Dia 21 (mm);Dia 22 (mm);Dia 23 (mm);Dia 24 (mm);Dia 25 (mm);Dia 26 (mm);Dia 27 (mm);Dia 28 (mm);Dia 29 (mm);Dia 30 (mm);Dia 31 (mm);Dia 01 (mm) - status;Dia 02 (mm) - status;Dia 03 (mm) - status;Dia 04 (mm) - status;Dia 05 (mm) - status;Dia 06 (mm) - status;Dia 07 (mm) - status;Dia 08 (mm) - status;Dia 09 (mm) - status;Dia 10 (mm) - status;Dia 11 (mm) - status;Dia 12 (mm) - status;Dia 13 (mm) - status;Dia 14 (mm) - status;Dia 15 (mm) - status;Dia 16 (mm) - status;Dia 17 (mm) - status;Dia 18 (mm) - status;Dia 19 (mm) - status;Dia 20 (mm) - status;Dia 21 (mm) - status;Dia 22 (mm) - status;Dia 23 (mm) - status;Dia 24 (mm) - status;Dia 25 (mm) - status;Dia 26 (mm) - status;Dia 27 (mm) - status;Dia 28 (mm) - status;Dia 29 (mm) - status;Dia 30 (mm) - status;Dia 31 (mm) - status;
00537008;1910;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
00537008;1910;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7,4;12,1;0;0;1;0;6;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
00537008;1910;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7,4;12,1;0;0;1;0;6;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;
00537008;1911;1;0;0;0;0;0;0;0;0;6,4;15,7;0;14,5;0;1,1;0;0;0;0;0;0;0;0;0;0;16,7;4,2;0;4,9;0;7,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;1;0;0;0;0;0;0;0;0;6,4;15,7;0;14,5;0;1,1;0;0;0;0;0;0;0;0;0;0;16,7;4,2;0;4,9;0;7,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;2;0;0;0;0;1,1;6,6;0;0;0;0;0;0;0;0;26,7;31,1;14,2;0;0;0;0;0;0;3,1;0;0;0;11,2;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00537008;1911;2;0;0;0;0;1,1;6,6;0;0;0;0;0;0;0;0;26,7;31,1;14,2;0;0;0;0;0;0;3,1;0;0;0;11,2;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00537008;1911;3;0;9;0;0;0;24;0;0;0;0;0;0;0;0;63,8;45,2;6,7;16,5;10,9;0;0;0;0;0;0;0;22,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;3;0;9;0;0;0;24;0;0;0;0;0;0;0;0;63,8;45,2;6,7;16,5;10,9;0;0;0;0;0;0;0;22,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;4;0;0;0;0;0;0;0;0;0;35,6;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;4;0;0;0;0;0;0;0;0;0;35,6;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,2;0;0;10,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,2;0;0;10,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;11;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;11;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1911;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;22;0;0;0;0;0;13;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1911;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;22;0;0;0;0;0;13;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;1;0;0;0;0;0;3,9;0;0;0;0;0;0;0;0;6,1;0;8;0;0;0;0;0;0;0;1,3;0;56,6;2,6;6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;1;0;0;0;0;0;3,9;0;0;0;0;0;0;0;0;6,1;0;8;0;0;0;0;0;0;0;1,3;0;56,6;2,6;6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;2;3,1;6,9;5;0;0;0;0;0;0;0;0;10,1;60,1;14,2;24,8;10,2;64,1;0;0;0;35,1;19,6;8,4;0,8;0;13,8;7,8;13,6;11;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00537008;1912;2;3,1;6,9;5;0;0;0;0;0;0;0;0;10,1;60,1;14,2;24,8;10,2;64,1;0;0;0;35,1;19,6;8,4;0,8;0;13,8;7,8;13,6;11;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00537008;1912;3;20,2;2,2;1,1;0;5;0;0;2,3;17,6;2,5;0;0;8,3;0;8,2;0;16,2;7;31,7;10,2;10;0;26,2;0;12,6;10;0;1,8;9,4;46,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;3;20,2;2,2;1,1;0;5;0;0;2,3;17,6;2,5;0;0;8,3;0;8,2;0;16,2;7;31,7;10,2;10;0;26,2;0;12,6;10;0;1,8;9,4;46,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;4;22,3;19;0,8;1,5;2;0,2;6,3;16,2;22;6;79,4;0;0;6;6,2;0;7;0;0;2,4;0;0;0;1,8;0;0;55,2;0;1,7;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;4;22,3;19;0,8;1,5;2;0,2;6,3;16,2;22;6;79,4;0;0;6;6,2;0;7;0;0;2,4;0;0;0;1,8;0;0;55,2;0;1,7;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;5;0;0;0;32,4;12,2;0;0;0;0;19,7;0;0;0;12;8,2;5;3,8;8,5;39;0;0;0;0;0;0;51,3;0;1,3;0;0;16,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;5;0;0;0;32,4;12,2;0;0;0;0;19,7;0;0;0;12;8,2;5;3,8;8,5;39;0;0;0;0;0;0;51,3;0;1,3;0;0;16,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;6;20,9;11,4;0;0;0;1,5;0;0;0;0;3,3;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;6;20,9;11,4;0;0;0;1,5;0;0;0;0;3,3;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1912;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1912;12;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;2;0;0;0;9,5;0;0,3;6,4;0;0;0;1,1;0;6,4;3,9;5,8;67,5;16,1;18,6;0,1;13,6;7,5;1,9;0;8,5;0;10,2;0;0;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00537008;1913;3;0;0;19,6;2,6;0;0;1,4;0;33;3;0;0,1;0;0;0;0;0;0,9;9,6;4,3;0;0;4,4;1,7;0;0;0;15;0,9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;4;0;66,8;0;0,4;17,3;0;0;0;0;0;0;2,5;0;0;0;13,5;0;13,3;0;38,9;1;1;14,7;11,9;10,6;0,6;68,3;0;0;25;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1913;5;66,6;3;0;0;0;0;1,5;0;0;0;0;5,3;0,9;7,7;0;0;0;0;2,5;0;0;0;0;0;0;9,7;0,1;1,2;0;22;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;6;0;0;0;0;0;0;0;0;0;20,6;2,7;0;0;0,6;1,8;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1913;7;0;0;0;0;7,4;0;7,1;0;2,9;2,4;0;0;0;20,8;0;0;0;0;0;0;0;0;0;0;3,2;0;0;0;8,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;8;0;0;0;0;0;0;0;16,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,7;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0,2;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1913;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1913;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1913;12;43,2;64,4;0,5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1914;1;5;0;0;0;17,8;0;0;0;0;0;0,6;0;0;52;1,7;0;4,7;0;12,4;3,6;12,4;5;12;45,5;0;0,6;2;1,4;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;
00537008;1914;2;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;4,1;0;0;0;0;0;0;0;0;15,7;32,9;16,4;7,1;-;-;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00537008;1914;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;18,3;20,5;47;6,3;6,1;8,2;20,2;0,9;23,3;0;0;2,2;0;0,2;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1914;4;0;3;12,1;0;0;0;0;0;0;0;25,2;0;7,5;13,1;0;0,2;7;0;0;15,7;35,8;0;0;1;0;0;17;22,3;0;0,8;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1914;5;0;0;0;6,7;0;0;63;19,8;28,5;7,1;0;0;1,5;0;0;1,7;6,1;0;0;0,2;30,3;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1914;6;0;0;0;0;0;0;0;0;2,1;1,2;8;20;29,3;2,3;0;0;16,4;2,5;0;0,3;0;0;0;9,6;10,2;10;9,8;8,4;0;0,3;-;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00537008;1914;7;0;0;0;14,1;8,1;0;3;0;0;0;0;0;0;0;3,9;0;0;0;0;0,1;0;0;22,3;6,2;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00537008;1914;8;0;0;0;0;9,6;0;4,3;0;0;0;53,5;0;0;4;7,8;33,4;0;10,1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
